Random,TITLE,DATE,ORDER,SONG,ARTIST,ARTIST - SONG,ALT TITLE,CLASS - GRADE
0.9696137071,Ad Hoc Rock,2022-12-30,2,New Year's Day,U2,U2 - New Year's Day,AMP | 2022-12-30 | Ad Hoc Rock,
0.420047003,Ad Hoc Rock,2022-12-30,10,Working for the Weekend,Loverboy,Loverboy - Working for the Weekend,AMP | 2022-12-30 | Ad Hoc Rock,
0.2585943405,Ad Hoc Rock,2022-12-30,11,Night Flight,Led Zeppelin,Led Zeppelin - Night Flight,AMP | 2022-12-30 | Ad Hoc Rock,
0.7200915155,Ad Hoc Rock,2022-12-30,9,Cabo Wabo,Van Halen,Van Halen - Cabo Wabo,AMP | 2022-12-30 | Ad Hoc Rock,
0.5477329159,Ad Hoc Rock,2022-12-30,7,Infected,Bad Religion,Bad Religion - Infected,AMP | 2022-12-30 | Ad Hoc Rock,
0.2883518706,Ad Hoc Rock,2022-12-30,14,Why Don't We Do It In The Road,The Beatles,The Beatles - Why Don't We Do It In The Road,AMP | 2022-12-30 | Ad Hoc Rock,
0.7452126565,Ad Hoc Rock,2022-12-30,4,Been Caught Stealing,Jane’s Addiction,Jane’s Addiction - Been Caught Stealing,AMP | 2022-12-30 | Ad Hoc Rock,
0.9860101861,Ad Hoc Rock,2022-12-30,18,Happy Trails,Van Halen,Van Halen - Happy Trails,AMP | 2022-12-30 | Ad Hoc Rock,
0.3247435666,Ad Hoc Grunge and Nu,2023-01-07,10,Drive,Deftones,Deftones - Drive,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.6746163774,Ad Hoc Grunge and Nu,2023-01-07,15,Doesn't Remind Me,Audioslave,Audioslave - Doesn't Remind Me,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.1811186599,Ad Hoc Grunge and Nu,2023-01-07,8,Sunshower,Chris Cornell,Chris Cornell - Sunshower,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.1229067451,Ad Hoc Grunge and Nu,2023-01-07,17,Falling Away from Me,Korn,Korn - Falling Away from Me,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.5105870961,Ad Hoc Grunge and Nu,2023-01-07,18,Bat Country,Avenged Sevenfold,Avenged Sevenfold - Bat Country,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.1446902944,Ad Hoc Grunge and Nu,2023-01-07,24,Don't Stop Believin',Journey,Journey - Don't Stop Believin',AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.3306418763,Ad Hoc Grunge and Nu,2023-01-07,4,All in the Suit That You Wear,Stone Temple Pilots,Stone Temple Pilots - All in the Suit That You Wear,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.3702975151,Ad Hoc Grunge and Nu,2023-01-07,3,Shelf In The Room,Days Of The New,Days Of The New - Shelf In The Room,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.7875150332,Ad Hoc Grunge and Nu,2023-01-07,12,Rats,Pearl Jam,Pearl Jam - Rats,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.3518500812,Ad Hoc Grunge and Nu,2023-01-07,22,Grind,Alice In Chains,Alice In Chains - Grind,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.9402650236,Ad Hoc Grunge and Nu,2023-01-07,2,Shadow of the Day,Linkin Park,Linkin Park - Shadow of the Day,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.3808060494,Ad Hoc Grunge and Nu,2023-01-07,23,Everything's Ruined,Faith No More,Faith No More - Everything's Ruined,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.1025570385,Ad Hoc Grunge and Nu,2023-01-07,11,Toxicity,System Of A Down,System Of A Down - Toxicity,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.6511519699,Ad Hoc Grunge and Nu,2023-01-07,14,Possum Kingdom,Toadies,Toadies - Possum Kingdom,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.1774281174,Ad Hoc Grunge and Nu,2023-01-07,7,Go With The Flow,Queens Of The Stone Age,Queens Of The Stone Age - Go With The Flow,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.3201659561,Ad Hoc Grunge and Nu,2023-01-07,21,Guilty,Stone Temple Pilots,Stone Temple Pilots - Guilty,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.3624705932,Ad Hoc Grunge and Nu,2023-01-07,6,Everything Always,The Blackwater Fever,The Blackwater Fever - Everything Always,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.8284025441,Ad Hoc Grunge and Nu,2023-01-07,5,She Builds Quick Machines,Velvet Revolver,Velvet Revolver - She Builds Quick Machines,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.5245639651,Ad Hoc Grunge and Nu,2023-01-07,9,Serve The Servants,Nirvana,Nirvana - Serve The Servants,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.1596150088,Ad Hoc Grunge and Nu,2023-01-07,20,Sound of Madness,Shinedown,Shinedown - Sound of Madness,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.8517602204,Ad Hoc Grunge and Nu,2023-01-07,16,For You,Staind,Staind - For You,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.8085233548,Ad Hoc Grunge and Nu,2023-01-07,13,Your Decision,Alice In Chains,Alice In Chains - Your Decision,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.7580346805,Ad Hoc Grunge and Nu,2023-01-07,19,Waiting for the End,Linkin Park,Linkin Park - Waiting for the End,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.2290707391,Ad Hoc Grunge and Nu,2023-01-07,1,Fly Away,Lenny Kravitz,Lenny Kravitz - Fly Away,AMP | 2023-01-07 | Ad Hoc Grunge and Nu,
0.632829406,Self Titled Album Songs,2023-01-14,13,On the Border,Eagles,Eagles - On the Border,AMP | 2023-01-14 | Self Titled Album Songs,
0.7481249143,Self Titled Album Songs,2023-01-14,12,Let It Be,The Beatles,The Beatles - Let It Be,AMP | 2023-01-14 | Self Titled Album Songs,
0.8457397495,Self Titled Album Songs,2023-01-14,18,Emotional Rescue,The Rolling Stones,The Rolling Stones - Emotional Rescue,AMP | 2023-01-14 | Self Titled Album Songs,
0.03014111111,Self Titled Album Songs,2023-01-14,9,Jamie's Cryin',Van Halen,Van Halen - Jamie's Cryin',AMP | 2023-01-14 | Self Titled Album Songs,
0.4070558654,Self Titled Album Songs,2023-01-14,3,Candy-O,The Cars,The Cars - Candy-O,AMP | 2023-01-14 | Self Titled Album Songs,
0.4883953926,Self Titled Album Songs,2023-01-14,1,Freeze Frame,The J. Geils Band,The J. Geils Band - Freeze Frame,AMP | 2023-01-14 | Self Titled Album Songs,
0.0825179743,Self Titled Album Songs,2023-01-14,11,Fly By Night,Rush,Rush - Fly By Night,AMP | 2023-01-14 | Self Titled Album Songs,
0.7699384745,Self Titled Album Songs,2023-01-14,7,Synchronicity I,The Police,The Police - Synchronicity I,AMP | 2023-01-14 | Self Titled Album Songs,
0.316556719,Self Titled Album Songs,2023-01-14,16,Aenima,Tool,Tool - Aenima,AMP | 2023-01-14 | Self Titled Album Songs,
0.9469471222,Self Titled Album Songs,2023-01-14,21,For Those About to Rock (We Salute You),AC/DC,AC/DC - For Those About to Rock (We Salute You),AMP | 2023-01-14 | Self Titled Album Songs,
0.5490673912,Self Titled Album Songs,2023-01-14,19,Born To Run,Bruce Springsteen,Bruce Springsteen - Born To Run,AMP | 2023-01-14 | Self Titled Album Songs,
0.06982891863,Self Titled Album Songs,2023-01-14,20,Who Are You,The Who,The Who - Who Are You,AMP | 2023-01-14 | Self Titled Album Songs,
0.9486372034,Self Titled Album Songs,2023-01-14,17,Back in Black,AC/DC,AC/DC - Back in Black,AMP | 2023-01-14 | Self Titled Album Songs,
0.661054434,Self Titled Album Songs,2023-01-14,4,Highway to Hell,AC/DC,AC/DC - Highway to Hell,AMP | 2023-01-14 | Self Titled Album Songs,
0.02795816259,Self Titled Album Songs,2023-01-14,2,L. A. Woman,The Doors,The Doors - L. A. Woman,AMP | 2023-01-14 | Self Titled Album Songs,
0.8276630718,Self Titled Album Songs,2023-01-14,8,Synchronicity II,The Police,The Police - Synchronicity II,AMP | 2023-01-14 | Self Titled Album Songs,
0.3683927641,Self Titled Album Songs,2023-01-14,15,American Idiot,Green Day,Green Day - American Idiot,AMP | 2023-01-14 | Self Titled Album Songs,
0.359754317,Self Titled Album Songs,2023-01-14,5,5150,Van Halen,Van Halen - 5150,AMP | 2023-01-14 | Self Titled Album Songs,
0.8394159198,Self Titled Album Songs,2023-01-14,22,Spacehog,Spacehog,Spacehog - Spacehog,AMP | 2023-01-14 | Self Titled Album Songs,
0.2676986268,Self Titled Album Songs,2023-01-14,10,Break on Through (Live),The Doors,The Doors - Break on Through (Live),AMP | 2023-01-14 | Self Titled Album Songs,
0.3496610753,Self Titled Album Songs,2023-01-14,14,So Much For The Afterglow,Everclear,Everclear - So Much For The Afterglow,AMP | 2023-01-14 | Self Titled Album Songs,
0.138570971,Self Titled Album Songs,2023-01-14,6,Scary Monsters,David Bowie,David Bowie - Scary Monsters,AMP | 2023-01-14 | Self Titled Album Songs,
0.6699038206,High 5: Faith No More + System of a Down,2023-01-15,3,Just a Man,Faith No More,Faith No More - Just a Man,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.7993387332,High 5: Faith No More + System of a Down,2023-01-15,10,Toxicity,System Of A Down,System Of A Down - Toxicity,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.1004972291,High 5: Faith No More + System of a Down,2023-01-15,11,Empty Walls (Live),"Serj Tankian, The FCC","Serj Tankian, The FCC - Empty Walls (Live)",AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.5381644433,High 5: Faith No More + System of a Down,2023-01-15,8,Innervision,System Of A Down,System Of A Down - Innervision,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.3581336213,High 5: Faith No More + System of a Down,2023-01-15,5,Easy,Faith No More,Faith No More - Easy,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.4239748071,High 5: Faith No More + System of a Down,2023-01-15,12,Oildale (Leave Me Alone),Korn,Korn - Oildale (Leave Me Alone),AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.6865714456,High 5: Faith No More + System of a Down,2023-01-15,2,RV,Faith No More,Faith No More - RV,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.5869923329,High 5: Faith No More + System of a Down,2023-01-15,7,Lonely Day,System Of A Down,System Of A Down - Lonely Day,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.7759871838,High 5: Faith No More + System of a Down,2023-01-15,6,Aerials,System Of A Down,System Of A Down - Aerials,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.07863584272,High 5: Faith No More + System of a Down,2023-01-15,9,Holy Mountains,System Of A Down,System Of A Down - Holy Mountains,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.04436587987,High 5: Faith No More + System of a Down,2023-01-15,4,Ashes to Ashes,Faith No More,Faith No More - Ashes to Ashes,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.6581127107,High 5: Faith No More + System of a Down,2023-01-15,1,Falling to Pieces,Faith No More,Faith No More - Falling to Pieces,AMP | 2023-01-15 | High 5: Faith No More + System of a Down,
0.3959321288,AHR Covers,2023-01-16,12,Dancing Days,Stone Temple Pilots,Stone Temple Pilots - Dancing Days,AMP | 2023-01-16 | AHR Covers,
0.4858111307,AHR Covers,2023-01-16,3,Come Together,Aerosmith,Aerosmith - Come Together,AMP | 2023-01-16 | AHR Covers,
0.9457730353,AHR Covers,2023-01-16,13,Break on Through (To the Other Side),Vanilla Fudge,Vanilla Fudge - Break on Through (To the Other Side),AMP | 2023-01-16 | AHR Covers,
0.81154569,AHR Covers,2023-01-16,4,Hurt,Johnny Cash,Johnny Cash - Hurt,AMP | 2023-01-16 | AHR Covers,
0.8718659078,AHR Covers,2023-01-16,9,You Really Got Me,Van Halen,Van Halen - You Really Got Me,AMP | 2023-01-16 | AHR Covers,
0.7907262841,AHR Covers,2023-01-16,7,Live And Let Die,Guns N’ Roses,Guns N’ Roses - Live And Let Die,AMP | 2023-01-16 | AHR Covers,
0.5266752839,AHR Covers,2023-01-16,14,Kockin' On Heaven's Door,Guns N’ Roses,Guns N’ Roses - Kockin' On Heaven's Door,AMP | 2023-01-16 | AHR Covers,
0.1461496255,AHR Covers,2023-01-16,16,Happy Trails,Van Halen,Van Halen - Happy Trails,AMP | 2023-01-16 | AHR Covers,
0.9769251149,AHR Covers,2023-01-16,1,Roll Over Beethoven,Electric Light Orchestra,Electric Light Orchestra - Roll Over Beethoven,AMP | 2023-01-16 | AHR Covers,
0.510517768,AHR Covers,2023-01-16,2,Alone Again Or,The Damned,The Damned - Alone Again Or,AMP | 2023-01-16 | AHR Covers,
0.02431130466,AHR Covers,2023-01-16,15,In Bloom,Sturgill Simpson,Sturgill Simpson - In Bloom,AMP | 2023-01-16 | AHR Covers,
0.5687575806,AHR Covers,2023-01-16,8,Pinball Wizard,Elton John,Elton John - Pinball Wizard,AMP | 2023-01-16 | AHR Covers,
0.5396477525,AHR Covers,2023-01-16,6,I Can't Get No Satisfaction,Devo,Devo - I Can't Get No Satisfaction,AMP | 2023-01-16 | AHR Covers,
0.0941642092,AHR Covers,2023-01-16,11,Where Have All the Good Times Gone,Van Halen,Van Halen - Where Have All the Good Times Gone,AMP | 2023-01-16 | AHR Covers,
0.1817120542,AHR Covers,2023-01-16,10,(Oh) Pretty Woman,Van Halen,Van Halen - (Oh) Pretty Woman,AMP | 2023-01-16 | AHR Covers,
0.3033584662,AHR Covers,2023-01-16,5,Sweet Jane,Cowboy Junkies,Cowboy Junkies - Sweet Jane,AMP | 2023-01-16 | AHR Covers,
0.5989780045,Late Night Noise,2023-01-19,3,Slow Motion Sickness,Dave Navarro,Dave Navarro - Slow Motion Sickness,AMP | 2023-01-19 | Late Night Noise,
0.6976972391,Late Night Noise,2023-01-19,12,Our House,"Crosby, Stills, Nash & Young","Crosby, Stills, Nash & Young - Our House",AMP | 2023-01-19 | Late Night Noise,
0.3722150338,Late Night Noise,2023-01-19,4,Seasons,Chris Cornell,Chris Cornell - Seasons,AMP | 2023-01-19 | Late Night Noise,
0.409396075,Late Night Noise,2023-01-19,2,My Song,Jerry Cantrell,Jerry Cantrell - My Song,AMP | 2023-01-19 | Late Night Noise,
0.8589545469,Late Night Noise,2023-01-19,6,Just Another Day,Oingo Boingo,Oingo Boingo - Just Another Day,AMP | 2023-01-19 | Late Night Noise,
0.6161287839,Late Night Noise,2023-01-19,5,Feel the Pain,Dinosaur Jr.,Dinosaur Jr. - Feel the Pain,AMP | 2023-01-19 | Late Night Noise,
0.8730428266,Late Night Noise,2023-01-19,7,Ana's Song (Open Fire),Silverchair,Silverchair - Ana's Song (Open Fire),AMP | 2023-01-19 | Late Night Noise,
0.5557988644,Late Night Noise,2023-01-19,11,Rock and Roll Ain't Noise Pollution,AC/DC,AC/DC - Rock and Roll Ain't Noise Pollution,AMP | 2023-01-19 | Late Night Noise,
0.6655251078,Late Night Noise,2023-01-19,1,Where the River Goes,Stone Temple Pilots,Stone Temple Pilots - Where the River Goes,AMP | 2023-01-19 | Late Night Noise,
0.1816953879,Late Night Noise,2023-01-19,9,Struck A Nerve,Bad Religion,Bad Religion - Struck A Nerve,AMP | 2023-01-19 | Late Night Noise,
0.8741576942,Late Night Noise,2023-01-19,10,Straight to Hell,The Clash,The Clash - Straight to Hell,AMP | 2023-01-19 | Late Night Noise,
0.3061420093,Late Night Noise,2023-01-19,8,The Unforgettable Fire,U2,U2 - The Unforgettable Fire,AMP | 2023-01-19 | Late Night Noise,
0.1507813804,Ad Hoc Rock,2023-01-22,12,Why'd You Only Call Me When You're High,Arctic Monkeys,Arctic Monkeys - Why'd You Only Call Me When You're High,AMP | 2023-01-22 | Ad Hoc Rock,
0.8374348059,Ad Hoc Rock,2023-01-22,8,Jumper,Third Eye Blind,Third Eye Blind - Jumper,AMP | 2023-01-22 | Ad Hoc Rock,
0.7470811712,Ad Hoc Rock,2023-01-22,5,Ride,Twenty One Pilots,Twenty One Pilots - Ride,AMP | 2023-01-22 | Ad Hoc Rock,
0.2103822886,Ad Hoc Rock,2023-01-22,16,Believe,The Bravery,The Bravery - Believe,AMP | 2023-01-22 | Ad Hoc Rock,
0.8940101536,Ad Hoc Rock,2023-01-22,13,Headwires,Foo Fighters,Foo Fighters - Headwires,AMP | 2023-01-22 | Ad Hoc Rock,
0.5257734256,Ad Hoc Rock,2023-01-22,6,Comments,Iggy Pop,Iggy Pop - Comments,AMP | 2023-01-22 | Ad Hoc Rock,
0.8180939565,Ad Hoc Rock,2023-01-22,17,Transmissions from a Lonely Room,Stone Temple Pilots,Stone Temple Pilots - Transmissions from a Lonely Room,AMP | 2023-01-22 | Ad Hoc Rock,
0.06989560392,Ad Hoc Rock,2023-01-22,14,Heavy,Collective Soul,Collective Soul - Heavy,AMP | 2023-01-22 | Ad Hoc Rock,
0.4343076813,Ad Hoc Rock,2023-01-22,3,This Beat Goes On,The Kings,The Kings - This Beat Goes On,AMP | 2023-01-22 | Ad Hoc Rock,
0.4937178481,Ad Hoc Rock,2023-01-22,7,Elevate,The Winery Dogs,The Winery Dogs - Elevate,AMP | 2023-01-22 | Ad Hoc Rock,
0.3912077497,Ad Hoc Rock,2023-01-22,2,Days of the Week,Stone Temple Pilots,Stone Temple Pilots - Days of the Week,AMP | 2023-01-22 | Ad Hoc Rock,
0.8450860568,Ad Hoc Rock,2023-01-22,11,Think About It,American Authors,American Authors - Think About It,AMP | 2023-01-22 | Ad Hoc Rock,
0.2361067193,Ad Hoc Rock,2023-01-22,9,Fall Down,Toad The Wet Sprocket,Toad The Wet Sprocket - Fall Down,AMP | 2023-01-22 | Ad Hoc Rock,
0.1094075303,Ad Hoc Rock,2023-01-22,1,Friday On My Mind,The Easybeats,The Easybeats - Friday On My Mind,AMP | 2023-01-22 | Ad Hoc Rock,
0.04852763823,Ad Hoc Rock,2023-01-22,4,The Modern Age,The Strokes,The Strokes - The Modern Age,AMP | 2023-01-22 | Ad Hoc Rock,
0.8086242953,Ad Hoc Rock,2023-01-22,15,Howlin' for You,The Black Keys,The Black Keys - Howlin' for You,AMP | 2023-01-22 | Ad Hoc Rock,
0.2568159568,Ad Hoc Rock,2023-01-22,18,A Song for Sleeping,Stone Temple Pilots,Stone Temple Pilots - A Song for Sleeping,AMP | 2023-01-22 | Ad Hoc Rock,
0.3091997543,Ad Hoc Rock,2023-01-22,10,Sweater Weather,The Neighborhood,The Neighborhood - Sweater Weather,AMP | 2023-01-22 | Ad Hoc Rock,
0.3190999558,Night Ender,2023-01-26,16,Train in Vain (Stand by Me),The Clash,The Clash - Train in Vain (Stand by Me),AMP | 2023-01-26 | Night Ender,
0.7124119671,Night Ender,2023-01-26,18,Is There Something I Should Know?,Duran Duran,Duran Duran - Is There Something I Should Know?,AMP | 2023-01-26 | Night Ender,
0.09487458962,Night Ender,2023-01-26,9,Amber,311,311 - Amber,AMP | 2023-01-26 | Night Ender,
0.850122031,Night Ender,2023-01-26,4,Garden,Pearl Jam,Pearl Jam - Garden,AMP | 2023-01-26 | Night Ender,
0.652067057,Night Ender,2023-01-26,12,Can't Get There From Here,R.E.M.,R.E.M. - Can't Get There From Here,AMP | 2023-01-26 | Night Ender,
0.9326586258,Night Ender,2023-01-26,11,Just Because,Jane’s Addiction,Jane’s Addiction - Just Because,AMP | 2023-01-26 | Night Ender,
0.8068748786,Night Ender,2023-01-26,15,How Soon Is Now?,The Smiths,The Smiths - How Soon Is Now?,AMP | 2023-01-26 | Night Ender,
0.6294411647,Night Ender,2023-01-26,14,Back Against the Wall,Cage The Elephant,Cage The Elephant - Back Against the Wall,AMP | 2023-01-26 | Night Ender,
0.2559272532,Night Ender,2023-01-26,7,She,Green Day,Green Day - She,AMP | 2023-01-26 | Night Ender,
0.7849957003,Night Ender,2023-01-26,20,The Ghost At Number One,Jellyfish,Jellyfish - The Ghost At Number One,AMP | 2023-01-26 | Night Ender,
0.8740084877,Night Ender,2023-01-26,17,Starlight,Muse,Muse - Starlight,AMP | 2023-01-26 | Night Ender,
0.9512625655,Night Ender,2023-01-26,6,About A Girl,Nirvana,Nirvana - About A Girl,AMP | 2023-01-26 | Night Ender,
0.7729244147,Night Ender,2023-01-26,2,Goodbye Stranger,Supertramp,Supertramp - Goodbye Stranger,AMP | 2023-01-26 | Night Ender,
0.460341937,Night Ender,2023-01-26,1,Take It Easy,Eagles,Eagles - Take It Easy,AMP | 2023-01-26 | Night Ender,
0.4709427031,Night Ender,2023-01-26,13,House of Gold,Twenty One Pilots,Twenty One Pilots - House of Gold,AMP | 2023-01-26 | Night Ender,
0.7694868744,Night Ender,2023-01-26,22,Martini,Incubus,Incubus - Martini,AMP | 2023-01-26 | Night Ender,
0.9460685466,Night Ender,2023-01-26,21,All in the Suite That You Wear,Stone Temple Pilots,Stone Temple Pilots - All in the Suite That You Wear,AMP | 2023-01-26 | Night Ender,
0.3222734358,Night Ender,2023-01-26,3,Limelight,Rush,Rush - Limelight,AMP | 2023-01-26 | Night Ender,
0.144335265,Night Ender,2023-01-26,5,Touch of Grey,Grateful Dead,Grateful Dead - Touch of Grey,AMP | 2023-01-26 | Night Ender,
0.6171155152,Night Ender,2023-01-26,10,Breaking the Girl,Red Hot Chili Peppers,Red Hot Chili Peppers - Breaking the Girl,AMP | 2023-01-26 | Night Ender,
0.4060151542,Night Ender,2023-01-26,19,The Kids Aren't Alright,The Offspring,The Offspring - The Kids Aren't Alright,AMP | 2023-01-26 | Night Ender,
0.6279403774,Night Ender,2023-01-26,8,Somewhere I Belong,Linkin Park,Linkin Park - Somewhere I Belong,AMP | 2023-01-26 | Night Ender,
0.2435473165,Ad Hoc Rock,2023-01-28,8,People Say,Portugal. The Man,Portugal. The Man - People Say,AMP | 2023-01-28 | Ad Hoc Rock,
0.1438107545,Ad Hoc Rock,2023-01-28,9,Only A Lad,Oingo Boingo,Oingo Boingo - Only A Lad,AMP | 2023-01-28 | Ad Hoc Rock,
0.4560076267,Ad Hoc Rock,2023-01-28,12,Set Me Free,Velvet Revolver,Velvet Revolver - Set Me Free,AMP | 2023-01-28 | Ad Hoc Rock,
0.08711191619,Ad Hoc Rock,2023-01-28,1,What It Takes,Aerosmith,Aerosmith - What It Takes,AMP | 2023-01-28 | Ad Hoc Rock,
0.9627159678,Ad Hoc Rock,2023-01-28,5,Stay,Oingo Boingo,Oingo Boingo - Stay,AMP | 2023-01-28 | Ad Hoc Rock,
0.9267797279,Ad Hoc Rock,2023-01-28,3,Darlene,Led Zeppelin,Led Zeppelin - Darlene,AMP | 2023-01-28 | Ad Hoc Rock,
0.2653136838,Ad Hoc Rock,2023-01-28,13,Show Me How to Live,Audioslave,Audioslave - Show Me How to Live,AMP | 2023-01-28 | Ad Hoc Rock,
0.05771945318,Ad Hoc Rock,2023-01-28,2,Seasons of Wither,Aerosmith,Aerosmith - Seasons of Wither,AMP | 2023-01-28 | Ad Hoc Rock,
0.6511993626,Ad Hoc Rock,2023-01-28,7,Girls Got Rhythm,AC/DC,AC/DC - Girls Got Rhythm,AMP | 2023-01-28 | Ad Hoc Rock,
0.4944660773,Ad Hoc Rock,2023-01-28,6,Big Balls,AC/DC,AC/DC - Big Balls,AMP | 2023-01-28 | Ad Hoc Rock,
0.1950632576,Ad Hoc Rock,2023-01-28,4,I Got Id,Pearl Jam,Pearl Jam - I Got Id,AMP | 2023-01-28 | Ad Hoc Rock,
0.5913079165,Ad Hoc Rock,2023-01-28,15,Dead Souls,Nine Inch Nails,Nine Inch Nails - Dead Souls,AMP | 2023-01-28 | Ad Hoc Rock,
0.128508863,Ad Hoc Rock,2023-01-28,10,Good Vibrations,The Beach Boys,The Beach Boys - Good Vibrations,AMP | 2023-01-28 | Ad Hoc Rock,
0.3081970473,Ad Hoc Rock,2023-01-28,11,Touch Me,The Doors,The Doors - Touch Me,AMP | 2023-01-28 | Ad Hoc Rock,
0.07512183549,Ad Hoc Rock,2023-01-28,14,3's & 7's,Queens Of The Stone Age,Queens Of The Stone Age - 3's & 7's,AMP | 2023-01-28 | Ad Hoc Rock,
0.9880932684,40 mins of Prog Rock,2023-02-01,3,Heart of the Sunrise,Yes,Yes - Heart of the Sunrise,AMP | 2023-02-01 | 40 mins of Prog Rock,
0.1001942604,40 mins of Prog Rock,2023-02-01,2,Eleventh Earl of Mar,Genesis,Genesis - Eleventh Earl of Mar,AMP | 2023-02-01 | 40 mins of Prog Rock,
0.783847639,40 mins of Prog Rock,2023-02-01,1,In the Court of the Crimson King,King Crimson,King Crimson - In the Court of the Crimson King,AMP | 2023-02-01 | 40 mins of Prog Rock,
0.1266099544,40 mins of Prog Rock,2023-02-01,5,Breakdown,The Alan Parsons Project,The Alan Parsons Project - Breakdown,AMP | 2023-02-01 | 40 mins of Prog Rock,
0.9988638993,40 mins of Prog Rock,2023-02-01,4,Magnum Opus,Kansas,Kansas - Magnum Opus,AMP | 2023-02-01 | 40 mins of Prog Rock,
0.4127497414,High 5 Eagles,2023-02-05,9,Meadows,Joe Walsh,Joe Walsh - Meadows,AMP | 2023-02-05 | High 5 Eagles,
0.3037477556,High 5 Eagles,2023-02-05,12,The Confessor,Joe Walsh,Joe Walsh - The Confessor,AMP | 2023-02-05 | High 5 Eagles,
0.8819059528,High 5 Eagles,2023-02-05,4,The Long Run,Eagles,Eagles - The Long Run,AMP | 2023-02-05 | High 5 Eagles,
0.3197527797,High 5 Eagles,2023-02-05,7,Leather and Lace,Stevie Nicks,Stevie Nicks - Leather and Lace,AMP | 2023-02-05 | High 5 Eagles,
0.8084598276,High 5 Eagles,2023-02-05,1,Lyin' Eyes,Eagles,Eagles - Lyin' Eyes,AMP | 2023-02-05 | High 5 Eagles,
0.5684721096,High 5 Eagles,2023-02-05,10,Dirty Laundry,Don Henley,Don Henley - Dirty Laundry,AMP | 2023-02-05 | High 5 Eagles,
0.892445609,High 5 Eagles,2023-02-05,11,A Life of Illusion,Joe Walsh,Joe Walsh - A Life of Illusion,AMP | 2023-02-05 | High 5 Eagles,
0.5659454905,High 5 Eagles,2023-02-05,5,New Kid in Town,Eagles,Eagles - New Kid in Town,AMP | 2023-02-05 | High 5 Eagles,
0.04520587242,High 5 Eagles,2023-02-05,6,Heavy Metal,Don Felder,Don Felder - Heavy Metal,AMP | 2023-02-05 | High 5 Eagles,
0.5688171596,High 5 Eagles,2023-02-05,8,Fund #48,The James Gang,The James Gang - Fund #48,AMP | 2023-02-05 | High 5 Eagles,
0.2343592065,High 5 Eagles,2023-02-05,3,Witchy Woman,Eagles,Eagles - Witchy Woman,AMP | 2023-02-05 | High 5 Eagles,
0.4816793836,High 5 Eagles,2023-02-05,2,Deperado,Eagles,Eagles - Deperado,AMP | 2023-02-05 | High 5 Eagles,
0.7316055957,MUYA 48 Night Ender: TRL Hair Metal,2023-02-05,5,Look What The Cat Dragged In (Live),Poison,Poison - Look What The Cat Dragged In (Live),AMP | 2023-02-05 | MUYA 48 Night Ender: TRL Hair Metal,
0.9201825659,MUYA 48 Night Ender: TRL Hair Metal,2023-02-05,2,Poison,Alice Cooper,Alice Cooper - Poison,AMP | 2023-02-05 | MUYA 48 Night Ender: TRL Hair Metal,
0.822962497,MUYA 48 Night Ender: TRL Hair Metal,2023-02-05,4,Rock You Like A Hurricane,Scorpions,Scorpions - Rock You Like A Hurricane,AMP | 2023-02-05 | MUYA 48 Night Ender: TRL Hair Metal,
